dataset,domain,llm_label,human_label,llm_human_agree,status,num_source_candidates,human_idx,source_idxs,sentence,prd_word,prd_idx,label,span_mean,source_spans_inclusive,human_selected_spans,span_matched,grammar_status,optional,type,human_file,source_file
bn_smallmodel_llmj_valid,bn,1,0,0,matched,1,73,[4504],Palestinians do n't like it .,do,2,ARG0,,"[(0, 0)]",[],False,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,0,0,matched,1,74,[2244],President Clinton has pardoned a former leading member of the House of Representatives convicted of corruption charges in 1996 .,pardoned,4,ARG1,guilty party,"[(4, 16)]","[(4, 12), (4, 18)]",False,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,75,[1000],"Regarding the United States ' attitude in this regard , we find that the United States until now are supporting Israel .",find,12,ARG1,thing found,"[(12, 20)]","[(12, 20), (13, 20)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,76,[715],"Russia has very little influence with Pakistan , but of course Russia supplies India with 70 % of its military hardware and that was of course the second pillar here of Mr. Putin 's visit , which was to finalize some very substantial arms deals .",finalize,40,ARG0,"agent, entity finalizing something","[(31, 34)]","[(31, 32), (31, 34)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,77,[700],"Russia has very little influence with Pakistan , but of course Russia supplies India with 70 % of its military hardware and that was of course the second pillar here of Mr. Putin 's visit , which was to finalize some very substantial arms deals .",influence,5,ARG0,influencer,"[(0, 0)]","[(0, 0)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,0,0,matched,1,78,[1845],"Russian President was supposed to visit India as early as 97 - 1998 , but of course Boris Yeltsin 's health problems got in the way of that , and then of course , Mr. Yeltsin 's abrupt resignation last year another visit and then the subsequent election campaign and inauguration of Vladimir Putin took some time , so it 's been put off for a couple of years .",took,55,ARG0,requirer,"[(34, 53)]","[(45, 53)]",False,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,2,79,"[729, 730]","Russian and Norwegian divers searched the fourth compartment of the wrecked submarine Kursk , Sunday , but they found too much damage to proceed with the task of recovering bodies .",wrecked,11,ARG1,thing destroyed,"[(11, 12), (12, 12)]","[(11, 12)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,2,80,"[729, 730]","Russian and Norwegian divers searched the fourth compartment of the wrecked submarine Kursk , Sunday , but they found too much damage to proceed with the task of recovering bodies .",wrecked,11,ARG1,thing destroyed,"[(11, 12), (12, 12)]","[(11, 12)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,81,[4670],She and her daughter Jordan often shuffle through these pictures of him taken before he left .,taken,13,ARG1,thing taken,"[(8, 11)]","[(8, 11)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,83,[4841],"She has no idea where her husband is now , but thanks to a little help from a Delta flight attendant , she knew he got where he was going .",going,30,ARG0,goer,"[(27, 27)]","[(27, 27)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,0,0,matched,1,85,[5571],"Should have taken the side of the rebels then , taken the risk of supporting a Shiite insurrection at that point , helping the Kurds , removing the regime .",taken,11,ARG1,thing taken,"[(11, 17)]","[(11, 28)]",False,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,86,[4456],Since then this relationship has grown in importance to us both through good times and bad .,grown,6,ARG2,"amount increased by, EXT or MNR","[(6, 7)]","[(6, 7)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,88,[5279],"Soon after , one of the family 's three chickens flew the coop and took up residence in the crate built especially for the puppies .",built,21,ARG3,,"[(22, 24)]","[(22, 24)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,92,[4308],Thank you James .,Thank,1,ARG1,thanked,"[(1, 2)]","[(1, 1), (1, 2), (2, 2)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,0,0,matched,1,94,[1493],"That 's an old Russian aircraft carrier that India has wanted to get for some time because India only has one other aircraft carrier , and this carrier in particular would allow the Indian Navy to extend its strategic strength much farther than it currently can now .",wanted,11,ARG1,thing wanted,"[(11, 12)]","[(2, 6)]",False,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,96,[4132],That being said it could well be the beginning of a new pattern .,said,3,ARG1,Utterance,"[(3, 12)]","[(3, 12)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,0,0,matched,1,98,[3463],"The blast , which occurred just after noon local time in Yemen , ripped a 20 x 40 foot gash in the USS Cole , a state - of - the - art destroyer that had stopped in Aden to refuel before joining the carrier George Washington in the Persian Gulf .",ripped,14,ARG1,entity ripped,"[(14, 50)]","[(21, 23), (21, 33)]",False,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,99,[3474],"The blast , which occurred just after noon local time in Yemen , ripped a 20 x 40 foot gash in the USS Cole , a state - of - the - art destroyer that had stopped in Aden to refuel before joining the carrier George Washington in the Persian Gulf .",stopped,37,ARG4,,"[(37, 38)]","[(37, 38)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,101,[4435],"The book is filled with marvelous descriptions of the gorges through which he walks , the mountains that he climbs , indeed the book is called Soul Mountain , the mountain on which he hopes in some way or another to get in touch with his soul , his individual soul , as opposed to that mass kind of soul being enforced upon him by the Communist Chinese authorities , the social realism that the cadres would have him write in .",hopes,35,ARG1,thing hoped (for),"[(40, 50)]","[(40, 50)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,0,0,matched,1,103,[4440],"The book is filled with marvelous descriptions of the gorges through which he walks , the mountains that he climbs , indeed the book is called Soul Mountain , the mountain on which he hopes in some way or another to get in touch with his soul , his individual soul , as opposed to that mass kind of soul being enforced upon him by the Communist Chinese authorities , the social realism that the cadres would have him write in .",get,42,ARG2,attribute of arg1 (not a VP node),"[(42, 50)]","[(52, 68)]",False,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,0,0,matched,1,104,[4441],"The book is filled with marvelous descriptions of the gorges through which he walks , the mountains that he climbs , indeed the book is called Soul Mountain , the mountain on which he hopes in some way or another to get in touch with his soul , his individual soul , as opposed to that mass kind of soul being enforced upon him by the Communist Chinese authorities , the social realism that the cadres would have him write in .",get,42,ARG0,,"[(33, 33)]",[],False,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,105,[4451],"The book is filled with marvelous descriptions of the gorges through which he walks , the mountains that he climbs , indeed the book is called Soul Mountain , the mountain on which he hopes in some way or another to get in touch with his soul , his individual soul , as opposed to that mass kind of soul being enforced upon him by the Communist Chinese authorities , the social realism that the cadres would have him write in .",write,80,ARG1,thing written,"[(70, 72)]","[(70, 72)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,0,0,matched,1,107,[166],The charges include conspiracy to obstruct justice and perjury connected to an insider trading scandal .,obstruct,6,ARG1,thing obstructed,"[(6, 14)]","[(6, 6)]",False,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,0,0,matched,1,108,[3975],"The court ruled this senior Libyan intelligence agent planted the bomb that killed 270 , mostly Americans , when the plane bound for New York exploded over Lockerbie , Scotland .",planted,9,ARG1,entity planted,"[(9, 17)]","[(9, 10), (9, 16)]",False,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,109,[6144],The emergency order last week and the extension announced in Denver at a meeting of western governors will keep electricity flowing to California through the middle of next week .,keep,19,ARG1,continued entity,"[(19, 22)]","[(19, 22)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,110,[1485],The federal government will not appeal the court ruling that cleared the way for same - sex unions .,cleared,11,ARG1,thing made clean,"[(11, 12)]","[(11, 12), (11, 17)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,111,[1486],The federal government will not appeal the court ruling that cleared the way for same - sex unions .,cleared,11,ARG3,,"[(13, 17)]","[(13, 17)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,0,0,unmatched_human_item,0,112,[],The government also filed civil charges against her .,charges,6,ARG2,,[],"[(4, 4)]",False,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,113,[83],"The knowledge that our lights are the first to light it up , our footprints were the first , our eyes were first to see it .",light,10,ARG0,,"[(3, 4)]","[(3, 4)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,114,[85],"The knowledge that our lights are the first to light it up , our footprints were the first , our eyes were first to see it .",see,25,ARG0,viewer,"[(19, 20)]","[(19, 20)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,0,0,matched,1,115,[1786],"The little town I was in this southern Iraq , as far as I got , I ca n't boast of further , is where the talks took place .",got,15,ARG1,thing in motion,"[(0, 8)]","[(13, 13)]",False,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,116,[1787],"The little town I was in this southern Iraq , as far as I got , I ca n't boast of further , is where the talks took place .",got,15,ARG0,causer of motion,"[(13, 13)]","[(13, 13)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,117,[4694],"The people now in the streets are gathering because they feel that not just as Arabs , as human beings , that what is happening in Palestine is not humanitarian .",feel,11,ARG1,belief,"[(11, 29)]","[(11, 29)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,118,[4305],"The report shows the nation 's tight job market is loosening up a bit , but still unemployment is near a 30 - year low .",loosening,11,ARG2,,"[(12, 13)]","[(12, 13)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,119,[4116],The show came back with a vengeance last fall chronicling Ozzy and Sharon dealing with cancer and the kids coping with new - found celebrity and one of the top rated shows .,coping,20,ARG1,coping with,"[(20, 24)]","[(20, 24), (21, 24)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,120,[4346],The two men are charged with murder and conspiracy in connection with the 1988 bombing that killed 270 people .,charged,5,ARG2,role or crime,"[(5, 8)]","[(5, 8), (5, 18)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,0,0,matched,1,121,[5606],There could be no discussion for now about who will have what status in Jerusalem .,have,11,ARG1,possession,"[(11, 12)]","[(11, 14)]",False,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,122,[4974],"They have also set up a joint working group on Afghanistan , which is of course a cause of concern for both countries .",set,4,ARG1,,"[(5, 8)]","[(5, 8), (5, 10)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,0,0,matched,1,124,[2896],"They know the utility recently declared a dividend for its stockholders , but Edison 's Tom Higgins says the firm can not continue to pay high prices for electricity while keeping prices low for its customers .",continue,23,ARG1,thing continuing,"[(23, 28)]","[(23, 35)]",False,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,126,[2880],"They know the utility recently declared a dividend for its stockholders , but Edison 's Tom Higgins says the firm can not continue to pay high prices for electricity while keeping prices low for its customers .",declared,6,ARG3,,"[(8, 10)]","[(8, 10)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,127,[2884],"They know the utility recently declared a dividend for its stockholders , but Edison 's Tom Higgins says the firm can not continue to pay high prices for electricity while keeping prices low for its customers .",declared,6,ARG2,,"[(8, 10)]","[(8, 10)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,0,0,matched,1,128,[4779],"They say , Okay , we have lost this round , Do you mind if we keep your helicopters in the air just to be able to transport things ? and he says , Yeah , that 's all right .",mind,14,ARG1,bothered by,"[(14, 29)]","[(14, 28)]",False,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,129,[4783],"They say , Okay , we have lost this round , Do you mind if we keep your helicopters in the air just to be able to transport things ? and he says , Yeah , that 's all right .",keep,17,ARG2,continued state or action,"[(19, 21)]","[(19, 21)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,2,130,"[5951, 5955]",This connection to national and musical identities results partly from the fact that many Senegalese artists want to stay in Senegal to live and work says PBS singer Tidia Awadi .,results,8,ARG1,"Theme, prior condition","[(0, 6), (9, 24)]","[(9, 24), (10, 24)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,2,131,"[5951, 5955]",This connection to national and musical identities results partly from the fact that many Senegalese artists want to stay in Senegal to live and work says PBS singer Tidia Awadi .,results,8,ARG1,"Theme, prior condition","[(0, 6), (9, 24)]","[(9, 24), (10, 24)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,132,[2813],"This is Mr. Clinton 's third visit to Northern Ireland , and the Irish Republic to do what he can to generate a lasting peace .",generate,22,ARG0,creator,"[(18, 18)]","[(2, 3), (18, 18)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,133,[4006],"This song is from their latest play , The Last Train for Serbia , which was recorded on the day protestors stormed the federal parliament in Belgrade and the main television stations .",recorded,17,ARG1,record,"[(8, 12)]","[(4, 6), (4, 12), (8, 12), (14, 14)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,0,0,matched,1,135,[2780],"To those who attacked them , we say you will not find a safe harbor , we will find you and justice will prevail .",say,8,ARG1,Utterance,"[(8, 14)]","[(8, 23)]",False,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,0,0,matched,1,136,[439],"Tonight on Israeli television , Prime Minister Barak said we can not go on as if nothing happened , and if the demonstrations do n't stop , Barak 's spokesman said Israel will continue to use live ammunition .",said,9,ARG1,Utterance,"[(9, 37)]","[(9, 17)]",False,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,137,[5418],US Energy Secretary Bill Richardson has extended an emergency order to keep electricity flowing to California .,keep,12,ARG0,causer of continued action,"[(7, 9)]","[(7, 9)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,138,[5424],US Energy Secretary Bill Richardson has extended an emergency order to keep electricity flowing to California .,flowing,14,ARG4,,"[(14, 15)]","[(14, 15)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,139,[5411],US Energy Secretary Bill Richardson has extended an emergency order to keep electricity flowing to California .,extended,7,ARG1,"patient, thing getting longer","[(7, 9)]","[(7, 9)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,140,[4754],Up next a global hip - hop beat laid down in New York and danced to in the West African nation of Senegal .,laid,9,ARG2,location,"[(10, 12)]","[(10, 12)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,0,0,matched,1,141,[2164],"We 're all getting , this news in from the speech that the Homeland Security Secretary Tom Ridge is expected to be delivering at the international press club around 1:00 Eastern at the top of the hour .",getting,4,ARG1,thing gotten,"[(5, 36)]","[(5, 6), (12, 36)]",False,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,0,0,matched,1,142,[1569],"We are still in crisis and we will be I think for a while , but the current crisis Jonetic hopes will at least be one where government critics will not be branded as traitors and be banned from public performances .",performances,41,ARG2,,"[(39, 39)]",[],False,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,0,0,matched,1,143,[953],We do n't print money in the basement .,do,2,ARG0,,"[(0, 0)]",[],False,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,144,[1346],"We have the pictures coming in from Central Florida , News 13 .",coming,5,ARG3,start point,"[(6, 8)]","[(6, 8)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,145,[4566],We just felt he understands how to reach people and how to reach kids .,reach,13,ARG0,reacher,"[(3, 3)]","[(3, 3)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,0,0,matched,1,147,[191],"Well , the work that we have so far in English translation suggests that , and indeed this novel , which is a celebration as well of the self of the individual , goes so far as to even divide up to the self .",suggests,13,ARG1,Utterance (suggestion),"[(13, 43)]","[(15, 43)]",False,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,0,0,matched,1,148,[197],"Well , the work that we have so far in English translation suggests that , and indeed this novel , which is a celebration as well of the self of the individual , goes so far as to even divide up to the self .",divide,40,ARG1,separated entity,"[(17, 32)]","[(17, 18), (17, 31), (42, 43)]",False,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,149,[5378],"When American saxophonist David Murray recorded his acclaimed afrocentric jazz album , Fo Juke Review in Dakar , he recruited Amidu Berry and DJ Awadi from PBS to show what an edge West African music can really have .",recruited,20,ARG1,recruit,"[(20, 24)]","[(20, 24), (20, 26)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,0,0,matched,1,150,[5384],"When American saxophonist David Murray recorded his acclaimed afrocentric jazz album , Fo Juke Review in Dakar , he recruited Amidu Berry and DJ Awadi from PBS to show what an edge West African music can really have .",have,38,ARG1,possession,"[(30, 31)]","[(29, 31)]",False,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,153,[2241],"When they made the decision not to move toward Bagdad with bad information , namely , the Republican Guard absolutely devastated .",devastated,21,ARG1,thing destroyed,"[(16, 18)]","[(16, 18)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,154,[2235],"When they made the decision not to move toward Bagdad with bad information , namely , the Republican Guard absolutely devastated .",move,8,ARG2,destination,"[(8, 9)]","[(8, 9)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,0,0,matched,1,155,[3928],"While U.S. forces still have n't found any weapons of mass destruction , the new CIA Pentagon report says officials are now confident the mysterious trucks filled with high - tech equipment found in Iraq are indeed mobile biological weapons production facilities , just as Secretary of State Powell predicted and presented the United Nations before the war .",filled,27,ARG2,substance,"[(27, 34)]","[(27, 31)]",False,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,0,0,matched,1,156,[3931],"While U.S. forces still have n't found any weapons of mass destruction , the new CIA Pentagon report says officials are now confident the mysterious trucks filled with high - tech equipment found in Iraq are indeed mobile biological weapons production facilities , just as Secretary of State Powell predicted and presented the United Nations before the war .",found,33,ARG1,thing found,"[(28, 31)]","[(23, 31)]",False,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,157,[2924],"While both the Pentagon and the Justice Department today dispatched teams of experts to Yemen to investigate the explosion , Secretary of State Madeleine Albright urged caution saying it was too early to jump to any conclusions .",dispatched,10,ARG4,,"[(13, 14)]","[(13, 14)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,158,[5457],"While the Gore menu remains a family secret , the Bush clan all to happy to share some of his favorite fare -- jalapeno pecan cornbread stuffing and coconut cake .",share,17,ARG0,sharer,"[(9, 11)]","[(9, 11)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,0,0,matched,1,160,[4084],"You have also expressed concern about excessive executive compensation , particularly CEO compensation .",compensation,13,ARG1,,"[(11, 11)]",[],False,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,0,0,matched,1,161,[4080],"You have also expressed concern about excessive executive compensation , particularly CEO compensation .",compensation,9,ARG1,,"[(7, 7)]",[],False,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,0,0,matched,1,162,[1049],"You know , as a music lover that I am , there 's five acts all playing at the same time on five different stages that I want to see .",playing,17,ARG0,player,"[(13, 14)]",[],False,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,0,0,matched,1,63,[634],"Moving ahead now to a developing story , the hunt for so - called smoking gun , meant to prove that Iraq was developing weapons of mass destruction .",Moving,1,ARG1,moved,"[(3, 27)]",[],False,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
